O_Tz06,O_Sla06,O_Lga06,O_Ssd06,O_Sd06,O_State,D_Tz06,D_Sla06,D_Lga06,D_Ssd06,D_Sd06,D_Area,O_Zone06_abs,Dzn06_abs,Mode9,Freq,source not in tz,destination in tz,
780,7152,7150,515,5,0,553,6550,6550,510,5,1,1171520780,1165500553,4,4,#N/A,553,#N/A
780,7152,7150,515,5,0,555,6550,6550,510,5,1,1171520780,1165500555,4,3,#N/A,555,#N/A
780,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520780,1165500556,4,6,#N/A,556,#N/A
780,7152,7150,515,5,0,270,7205,7200,505,5,1,1171520780,1172050270,4,3,#N/A,270,#N/A
780,7152,7150,515,5,0,277,7205,7200,505,5,1,1171520780,1172050277,4,3,#N/A,277,#N/A
780,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520780,1172050283,4,3,#N/A,283,#N/A
780,7152,7150,515,5,0,285,7205,7200,505,5,1,1171520780,1172050285,4,4,#N/A,285,#N/A
780,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520780,1172050287,4,3,#N/A,287,#N/A
780,7152,7150,515,5,0,292,7205,7200,505,5,1,1171520780,1172050292,4,8,#N/A,292,#N/A
781,7152,7150,515,5,0,511,6550,6550,510,5,1,1171520781,1165500511,4,4,#N/A,511,#N/A
781,7152,7150,515,5,0,520,6550,6550,510,5,1,1171520781,1165500520,4,3,#N/A,520,#N/A
781,7152,7150,515,5,0,544,6550,6550,510,5,1,1171520781,1165500544,4,3,#N/A,544,#N/A
781,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520781,1165500549,4,6,#N/A,549,#N/A
781,7152,7150,515,5,0,551,6550,6550,510,5,1,1171520781,1165500551,4,1,#N/A,551,#N/A
781,7152,7150,515,5,0,555,6550,6550,510,5,1,1171520781,1165500555,4,3,#N/A,555,#N/A
781,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520781,1165500556,4,4,#N/A,556,#N/A
781,7152,7150,515,5,0,557,6550,6550,510,5,1,1171520781,1165500557,4,1,#N/A,557,#N/A
781,7152,7150,515,5,0,558,6550,6550,510,5,1,1171520781,1165500558,4,1,#N/A,558,#N/A
781,7152,7150,515,5,0,277,7205,7200,505,5,1,1171520781,1172050277,4,3,#N/A,277,#N/A
781,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520781,1172050283,4,1,#N/A,283,#N/A
781,7152,7150,515,5,0,284,7205,7200,505,5,1,1171520781,1172050284,4,3,#N/A,284,#N/A
781,7152,7150,515,5,0,285,7205,7200,505,5,1,1171520781,1172050285,4,3,#N/A,285,#N/A
781,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520781,1172050287,4,1,#N/A,287,#N/A
781,7152,7150,515,5,0,294,7205,7200,505,5,1,1171520781,1172050294,4,3,#N/A,294,#N/A
782,7152,7150,515,5,0,520,6550,6550,510,5,1,1171520782,1165500520,4,6,#N/A,520,#N/A
782,7152,7150,515,5,0,527,6550,6550,510,5,1,1171520782,1165500527,4,3,#N/A,527,#N/A
782,7152,7150,515,5,0,550,6550,6550,510,5,1,1171520782,1165500550,4,3,#N/A,550,#N/A
782,7152,7150,515,5,0,551,6550,6550,510,5,1,1171520782,1165500551,4,1,#N/A,551,#N/A
782,7152,7150,515,5,0,553,6550,6550,510,5,1,1171520782,1165500553,4,4,#N/A,553,#N/A
782,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520782,1165500556,4,7,#N/A,556,#N/A
782,7152,7150,515,5,0,557,6550,6550,510,5,1,1171520782,1165500557,4,1,#N/A,557,#N/A
782,7152,7150,515,5,0,558,6550,6550,510,5,1,1171520782,1165500558,4,1,#N/A,558,#N/A
782,7152,7150,515,5,0,277,7205,7200,505,5,1,1171520782,1172050277,4,3,#N/A,277,#N/A
782,7152,7150,515,5,0,279,7205,7200,505,5,1,1171520782,1172050279,4,3,#N/A,279,#N/A
782,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520782,1172050283,4,3,#N/A,283,#N/A
782,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520782,1172050287,4,3,#N/A,287,#N/A
782,7152,7150,515,5,0,292,7205,7200,505,5,1,1171520782,1172050292,4,8,#N/A,292,#N/A
783,7152,7150,515,5,0,510,6550,6550,510,5,1,1171520783,1165500510,4,3,#N/A,510,#N/A
783,7152,7150,515,5,0,515,6550,6550,510,5,1,1171520783,1165500515,4,3,#N/A,515,#N/A
783,7152,7150,515,5,0,520,6550,6550,510,5,1,1171520783,1165500520,4,3,#N/A,520,#N/A
783,7152,7150,515,5,0,527,6550,6550,510,5,1,1171520783,1165500527,4,8,#N/A,527,#N/A
783,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520783,1165500549,4,8,#N/A,549,#N/A
783,7152,7150,515,5,0,550,6550,6550,510,5,1,1171520783,1165500550,4,4,#N/A,550,#N/A
783,7152,7150,515,5,0,555,6550,6550,510,5,1,1171520783,1165500555,4,4,#N/A,555,#N/A
783,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520783,1165500556,4,6,#N/A,556,#N/A
783,7152,7150,515,5,0,270,7205,7200,505,5,1,1171520783,1172050270,4,4,#N/A,270,#N/A
783,7152,7150,515,5,0,278,7205,7200,505,5,1,1171520783,1172050278,4,1,#N/A,278,#N/A
783,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520783,1172050283,4,3,#N/A,283,#N/A
783,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520783,1172050287,4,3,#N/A,287,#N/A
783,7152,7150,515,5,0,288,7205,7200,505,5,1,1171520783,1172050288,4,4,#N/A,288,#N/A
784,7152,7150,515,5,0,510,6550,6550,510,5,1,1171520784,1165500510,4,3,#N/A,510,#N/A
784,7152,7150,515,5,0,532,6550,6550,510,5,1,1171520784,1165500532,4,4,#N/A,532,#N/A
784,7152,7150,515,5,0,537,6550,6550,510,5,1,1171520784,1165500537,4,3,#N/A,537,#N/A
784,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520784,1165500549,4,7,#N/A,549,#N/A
784,7152,7150,515,5,0,552,6550,6550,510,5,1,1171520784,1165500552,4,3,#N/A,552,#N/A
784,7152,7150,515,5,0,555,6550,6550,510,5,1,1171520784,1165500555,4,3,#N/A,555,#N/A
784,7152,7150,515,5,0,557,6550,6550,510,5,1,1171520784,1165500557,4,4,#N/A,557,#N/A
784,7152,7150,515,5,0,558,6550,6550,510,5,1,1171520784,1165500558,4,4,#N/A,558,#N/A
784,7152,7150,515,5,0,276,7205,7200,505,5,1,1171520784,1172050276,4,3,#N/A,276,#N/A
784,7152,7150,515,5,0,277,7205,7200,505,5,1,1171520784,1172050277,4,4,#N/A,277,#N/A
784,7152,7150,515,5,0,278,7205,7200,505,5,1,1171520784,1172050278,4,3,#N/A,278,#N/A
784,7152,7150,515,5,0,279,7205,7200,505,5,1,1171520784,1172050279,4,5,#N/A,279,#N/A
784,7152,7150,515,5,0,283,7205,7200,505,5,1,1171520784,1172050283,4,8,#N/A,283,#N/A
784,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520784,1172050287,4,5,#N/A,287,#N/A
784,7152,7150,515,5,0,288,7205,7200,505,5,1,1171520784,1172050288,4,3,#N/A,288,#N/A
784,7152,7150,515,5,0,292,7205,7200,505,5,1,1171520784,1172050292,4,7,#N/A,292,#N/A
785,7152,7150,515,5,0,520,6550,6550,510,5,1,1171520785,1165500520,4,3,#N/A,520,#N/A
785,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520785,1165500549,4,4,#N/A,549,#N/A
785,7152,7150,515,5,0,553,6550,6550,510,5,1,1171520785,1165500553,4,8,#N/A,553,#N/A
785,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520785,1165500556,4,5,#N/A,556,#N/A
785,7152,7150,515,5,0,279,7205,7200,505,5,1,1171520785,1172050279,4,3,#N/A,279,#N/A
785,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520785,1172050287,4,3,#N/A,287,#N/A
785,7152,7150,515,5,0,292,7205,7200,505,5,1,1171520785,1172050292,4,3,#N/A,292,#N/A
786,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520786,1165500549,4,5,#N/A,549,#N/A
786,7152,7150,515,5,0,556,6550,6550,510,5,1,1171520786,1165500556,4,3,#N/A,556,#N/A
786,7152,7150,515,5,0,279,7205,7200,505,5,1,1171520786,1172050279,4,3,#N/A,279,#N/A
786,7152,7150,515,5,0,284,7205,7200,505,5,1,1171520786,1172050284,4,1,#N/A,284,#N/A
786,7152,7150,515,5,0,285,7205,7200,505,5,1,1171520786,1172050285,4,2,#N/A,285,#N/A
786,7152,7150,515,5,0,287,7205,7200,505,5,1,1171520786,1172050287,4,2,#N/A,287,#N/A
787,7152,7150,515,5,0,549,6550,6550,510,5,1,1171520787,1165500549,4,3,#N/A,549,#N/A
18,7201,7200,505,5,0,278,7205,7200,505,5,1,1172010018,1172050278,4,4,#N/A,278,#N/A
19,7201,7200,505,5,0,525,6550,6550,510,5,1,1172010019,1165500525,4,3,#N/A,525,#N/A
19,7201,7200,505,5,0,539,6550,6550,510,5,1,1172010019,1165500539,4,3,#N/A,539,#N/A
29,7201,7200,505,5,0,276,7205,7200,505,5,1,1172010029,1172050276,4,3,#N/A,276,#N/A
29,7201,7200,505,5,0,279,7205,7200,505,5,1,1172010029,1172050279,4,3,#N/A,279,#N/A
93,7201,7200,505,5,0,277,7205,7200,505,5,1,1172010093,1172050277,4,3,#N/A,277,#N/A
107,7201,7200,505,5,0,521,6550,6550,510,5,1,1172010107,1165500521,4,3,#N/A,521,#N/A
109,7201,7200,505,5,0,553,6550,6550,510,5,1,1172010109,1165500553,4,3,#N/A,553,#N/A
112,7201,7200,505,5,0,278,7205,7200,505,5,1,1172010112,1172050278,4,3,#N/A,278,#N/A
123,7201,7200,505,5,0,540,6550,6550,510,5,1,1172010123,1165500540,4,4,#N/A,540,#N/A
123,7201,7200,505,5,0,276,7205,7200,505,5,1,1172010123,1172050276,4,4,#N/A,276,#N/A
125,7201,7200,505,5,0,520,6550,6550,510,5,1,1172010125,1165500520,4,3,#N/A,520,#N/A
125,7201,7200,505,5,0,529,6550,6550,510,5,1,1172010125,1165500529,4,3,#N/A,529,#N/A
125,7201,7200,505,5,0,277,7205,7200,505,5,1,1172010125,1172050277,4,1,#N/A,277,#N/A
128,7201,7200,505,5,0,553,6550,6550,510,5,1,1172010128,1165500553,4,3,#N/A,553,#N/A
130,7201,7200,505,5,0,543,6550,6550,510,5,1,1172010130,1165500543,4,3,#N/A,543,#N/A
152,7201,7200,505,5,0,521,6550,6550,510,5,1,1172010152,1165500521,4,3,#N/A,521,#N/A
152,7201,7200,505,5,0,527,6550,6550,510,5,1,1172010152,1165500527,4,3,#N/A,527,#N/A
164,7201,7200,505,5,0,521,6550,6550,510,5,1,1172010164,1165500521,4,5,#N/A,521,#N/A
178,7204,7200,505,5,0,515,6550,6550,510,5,1,1172040178,1165500515,4,2,#N/A,515,#N/A
178,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040178,1165500520,4,4,#N/A,520,#N/A
178,7204,7200,505,5,0,528,6550,6550,510,5,1,1172040178,1165500528,4,1,#N/A,528,#N/A
178,7204,7200,505,5,0,283,7205,7200,505,5,1,1172040178,1172050283,4,4,#N/A,283,#N/A
179,7204,7200,505,5,0,553,6550,6550,510,5,1,1172040179,1165500553,4,3,#N/A,553,#N/A
179,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040179,1172050270,4,1,#N/A,270,#N/A
179,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040179,1172050278,4,1,#N/A,278,#N/A
179,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040179,1172050279,4,1,#N/A,279,#N/A
181,7204,7200,505,5,0,510,6550,6550,510,5,1,1172040181,1165500510,4,3,#N/A,510,#N/A
181,7204,7200,505,5,0,549,6550,6550,510,5,1,1172040181,1165500549,4,3,#N/A,549,#N/A
181,7204,7200,505,5,0,556,6550,6550,510,5,1,1172040181,1165500556,4,3,#N/A,556,#N/A
181,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040181,1172050278,4,3,#N/A,278,#N/A
181,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040181,1172050285,4,3,#N/A,285,#N/A
182,7204,7200,505,5,0,510,6550,6550,510,5,1,1172040182,1165500510,4,3,#N/A,510,#N/A
182,7204,7200,505,5,0,515,6550,6550,510,5,1,1172040182,1165500515,4,3,#N/A,515,#N/A
182,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040182,1165500520,4,4,#N/A,520,#N/A
182,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040182,1165500527,4,5,#N/A,527,#N/A
182,7204,7200,505,5,0,553,6550,6550,510,5,1,1172040182,1165500553,4,5,#N/A,553,#N/A
182,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040182,1172050279,4,3,#N/A,279,#N/A
182,7204,7200,505,5,0,284,7205,7200,505,5,1,1172040182,1172050284,4,3,#N/A,284,#N/A
182,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040182,1172050285,4,3,#N/A,285,#N/A
182,7204,7200,505,5,0,294,7205,7200,505,5,1,1172040182,1172050294,4,8,#N/A,294,#N/A
183,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040183,1165500520,4,4,#N/A,520,#N/A
183,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040183,1165500527,4,4,#N/A,527,#N/A
183,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040183,1172050270,4,3,#N/A,270,#N/A
183,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040183,1172050278,4,3,#N/A,278,#N/A
184,7204,7200,505,5,0,514,6550,6550,510,5,1,1172040184,1165500514,4,3,#N/A,514,#N/A
184,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040184,1165500527,4,3,#N/A,527,#N/A
184,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040184,1172050285,4,3,#N/A,285,#N/A
185,7204,7200,505,5,0,509,6550,6550,510,5,1,1172040185,1165500509,4,3,#N/A,509,#N/A
185,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040185,1165500520,4,3,#N/A,520,#N/A
185,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040185,1172050278,4,3,#N/A,278,#N/A
185,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040185,1172050279,4,3,#N/A,279,#N/A
186,7204,7200,505,5,0,523,6550,6550,510,5,1,1172040186,1165500523,4,3,#N/A,523,#N/A
186,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040186,1165500527,4,3,#N/A,527,#N/A
186,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040186,1172050278,4,3,#N/A,278,#N/A
186,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040186,1172050279,4,4,#N/A,279,#N/A
187,7204,7200,505,5,0,529,6550,6550,510,5,1,1172040187,1165500529,4,3,#N/A,529,#N/A
187,7204,7200,505,5,0,294,7205,7200,505,5,1,1172040187,1172050294,4,3,#N/A,294,#N/A
188,7204,7200,505,5,0,507,6550,6550,510,5,1,1172040188,1165500507,4,3,#N/A,507,#N/A
188,7204,7200,505,5,0,511,6550,6550,510,5,1,1172040188,1165500511,4,4,#N/A,511,#N/A
188,7204,7200,505,5,0,514,6550,6550,510,5,1,1172040188,1165500514,4,3,#N/A,514,#N/A
188,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040188,1165500520,4,3,#N/A,520,#N/A
188,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040188,1165500527,4,3,#N/A,527,#N/A
188,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040188,1172050278,4,3,#N/A,278,#N/A
188,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040188,1172050287,4,2,#N/A,287,#N/A
189,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040189,1165500520,4,6,#N/A,520,#N/A
189,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040189,1165500527,4,3,#N/A,527,#N/A
189,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040189,1172050278,4,3,#N/A,278,#N/A
189,7204,7200,505,5,0,284,7205,7200,505,5,1,1172040189,1172050284,4,3,#N/A,284,#N/A
190,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040190,1172050287,4,3,#N/A,287,#N/A
191,7204,7200,505,5,0,511,6550,6550,510,5,1,1172040191,1165500511,4,3,#N/A,511,#N/A
191,7204,7200,505,5,0,529,6550,6550,510,5,1,1172040191,1165500529,4,3,#N/A,529,#N/A
192,7204,7200,505,5,0,548,6550,6550,510,5,1,1172040192,1165500548,4,3,#N/A,548,#N/A
193,7204,7200,505,5,0,550,6550,6550,510,5,1,1172040193,1165500550,4,4,#N/A,550,#N/A
193,7204,7200,505,5,0,283,7205,7200,505,5,1,1172040193,1172050283,4,1,#N/A,283,#N/A
193,7204,7200,505,5,0,287,7205,7200,505,5,1,1172040193,1172050287,4,1,#N/A,287,#N/A
195,7204,7200,505,5,0,537,6550,6550,510,5,1,1172040195,1165500537,4,3,#N/A,537,#N/A
195,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040195,1172050278,4,3,#N/A,278,#N/A
200,7204,7200,505,5,0,276,7205,7200,505,5,1,1172040200,1172050276,4,3,#N/A,276,#N/A
201,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040201,1172050270,4,4,#N/A,270,#N/A
202,7204,7200,505,5,0,521,6550,6550,510,5,1,1172040202,1165500521,4,3,#N/A,521,#N/A
202,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040202,1165500527,4,3,#N/A,527,#N/A
202,7204,7200,505,5,0,294,7205,7200,505,5,1,1172040202,1172050294,4,4,#N/A,294,#N/A
203,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040203,1165500520,4,3,#N/A,520,#N/A
203,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040203,1172050278,4,4,#N/A,278,#N/A
203,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040203,1172050285,4,3,#N/A,285,#N/A
204,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040204,1165500520,4,3,#N/A,520,#N/A
204,7204,7200,505,5,0,555,6550,6550,510,5,1,1172040204,1165500555,4,3,#N/A,555,#N/A
204,7204,7200,505,5,0,278,7205,7200,505,5,1,1172040204,1172050278,4,4,#N/A,278,#N/A
205,7204,7200,505,5,0,521,6550,6550,510,5,1,1172040205,1165500521,4,3,#N/A,521,#N/A
205,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040205,1165500527,4,3,#N/A,527,#N/A
205,7204,7200,505,5,0,556,6550,6550,510,5,1,1172040205,1165500556,4,3,#N/A,556,#N/A
205,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040205,1172050285,4,3,#N/A,285,#N/A
205,7204,7200,505,5,0,292,7205,7200,505,5,1,1172040205,1172050292,4,3,#N/A,292,#N/A
206,7204,7200,505,5,0,515,6550,6550,510,5,1,1172040206,1165500515,4,3,#N/A,515,#N/A
206,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040206,1165500520,4,3,#N/A,520,#N/A
206,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040206,1165500527,4,3,#N/A,527,#N/A
206,7204,7200,505,5,0,530,6550,6550,510,5,1,1172040206,1165500530,4,3,#N/A,530,#N/A
206,7204,7200,505,5,0,556,6550,6550,510,5,1,1172040206,1165500556,4,3,#N/A,556,#N/A
206,7204,7200,505,5,0,283,7205,7200,505,5,1,1172040206,1172050283,4,3,#N/A,283,#N/A
206,7204,7200,505,5,0,284,7205,7200,505,5,1,1172040206,1172050284,4,3,#N/A,284,#N/A
207,7204,7200,505,5,0,509,6550,6550,510,5,1,1172040207,1165500509,4,3,#N/A,509,#N/A
207,7204,7200,505,5,0,514,6550,6550,510,5,1,1172040207,1165500514,4,3,#N/A,514,#N/A
207,7204,7200,505,5,0,515,6550,6550,510,5,1,1172040207,1165500515,4,3,#N/A,515,#N/A
207,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040207,1165500527,4,3,#N/A,527,#N/A
207,7204,7200,505,5,0,529,6550,6550,510,5,1,1172040207,1165500529,4,3,#N/A,529,#N/A
207,7204,7200,505,5,0,549,6550,6550,510,5,1,1172040207,1165500549,4,5,#N/A,549,#N/A
207,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040207,1172050270,4,3,#N/A,270,#N/A
208,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040208,1165500520,4,4,208,520,#N/A
208,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040208,1165500527,4,4,208,527,#N/A
208,7204,7200,505,5,0,283,7205,7200,505,5,1,1172040208,1172050283,4,3,208,283,#N/A
212,7204,7200,505,5,0,509,6550,6550,510,5,1,1172040212,1165500509,4,3,212,509,#N/A
212,7204,7200,505,5,0,510,6550,6550,510,5,1,1172040212,1165500510,4,3,212,510,#N/A
212,7204,7200,505,5,0,518,6550,6550,510,5,1,1172040212,1165500518,4,3,212,518,#N/A
212,7204,7200,505,5,0,520,6550,6550,510,5,1,1172040212,1165500520,4,5,212,520,#N/A
212,7204,7200,505,5,0,521,6550,6550,510,5,1,1172040212,1165500521,4,12,212,521,#N/A
212,7204,7200,505,5,0,525,6550,6550,510,5,1,1172040212,1165500525,4,3,212,525,#N/A
212,7204,7200,505,5,0,527,6550,6550,510,5,1,1172040212,1165500527,4,11,212,527,#N/A
212,7204,7200,505,5,0,530,6550,6550,510,5,1,1172040212,1165500530,4,3,212,530,#N/A
212,7204,7200,505,5,0,537,6550,6550,510,5,1,1172040212,1165500537,4,3,212,537,#N/A
212,7204,7200,505,5,0,553,6550,6550,510,5,1,1172040212,1165500553,4,4,212,553,#N/A
212,7204,7200,505,5,0,270,7205,7200,505,5,1,1172040212,1172050270,4,4,212,270,#N/A
212,7204,7200,505,5,0,279,7205,7200,505,5,1,1172040212,1172050279,4,4,212,279,#N/A
212,7204,7200,505,5,0,285,7205,7200,505,5,1,1172040212,1172050285,4,3,212,285,#N/A
212,7204,7200,505,5,0,294,7205,7200,505,5,1,1172040212,1172050294,4,3,212,294,#N/A
253,7205,7200,505,5,0,510,6550,6550,510,5,1,1172050253,1165500510,4,3,253,510,#N/A
253,7205,7200,505,5,0,511,6550,6550,510,5,1,1172050253,1165500511,4,3,253,511,#N/A
253,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050253,1165500520,4,3,253,520,#N/A
253,7205,7200,505,5,0,537,6550,6550,510,5,1,1172050253,1165500537,4,3,253,537,#N/A
253,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050253,1172050277,4,4,253,277,#N/A
254,7205,7200,505,5,0,510,6550,6550,510,5,1,1172050254,1165500510,4,3,#N/A,510,#N/A
254,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050254,1165500527,4,4,#N/A,527,#N/A
254,7205,7200,505,5,0,532,6550,6550,510,5,1,1172050254,1165500532,4,4,#N/A,532,#N/A
254,7205,7200,505,5,0,540,6550,6550,510,5,1,1172050254,1165500540,4,3,#N/A,540,#N/A
254,7205,7200,505,5,0,288,7205,7200,505,5,1,1172050254,1172050288,4,4,#N/A,288,#N/A
254,7205,7200,505,5,0,292,7205,7200,505,5,1,1172050254,1172050292,4,1,#N/A,292,#N/A
255,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050255,1165500527,4,5,#N/A,527,#N/A
255,7205,7200,505,5,0,537,6550,6550,510,5,1,1172050255,1165500537,4,3,#N/A,537,#N/A
255,7205,7200,505,5,0,558,6550,6550,510,5,1,1172050255,1165500558,4,3,#N/A,558,#N/A
256,7205,7200,505,5,0,550,6550,6550,510,5,1,1172050256,1165500550,4,3,256,550,#N/A
256,7205,7200,505,5,0,292,7205,7200,505,5,1,1172050256,1172050292,4,3,256,292,#N/A
257,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050257,1165500527,4,5,257,527,#N/A
257,7205,7200,505,5,0,284,7205,7200,505,5,1,1172050257,1172050284,4,3,257,284,#N/A
258,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050258,1165500527,4,3,258,527,#N/A
258,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050258,1172050277,4,3,258,277,#N/A
258,7205,7200,505,5,0,279,7205,7200,505,5,1,1172050258,1172050279,4,3,258,279,#N/A
258,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050258,1172050287,4,3,258,287,#N/A
258,7205,7200,505,5,0,292,7205,7200,505,5,1,1172050258,1172050292,4,3,258,292,#N/A
259,7205,7200,505,5,0,508,6550,6550,510,5,1,1172050259,1165500508,4,3,259,508,#N/A
259,7205,7200,505,5,0,517,6550,6550,510,5,1,1172050259,1165500517,4,3,259,517,#N/A
259,7205,7200,505,5,0,554,6550,6550,510,5,1,1172050259,1165500554,4,3,259,554,#N/A
259,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050259,1172050277,4,3,259,277,#N/A
259,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050259,1172050278,4,3,259,278,#N/A
259,7205,7200,505,5,0,285,7205,7200,505,5,1,1172050259,1172050285,4,3,259,285,#N/A
259,7205,7200,505,5,0,287,7205,7200,505,5,1,1172050259,1172050287,4,3,259,287,#N/A
259,7205,7200,505,5,0,292,7205,7200,505,5,1,1172050259,1172050292,4,3,259,292,#N/A
260,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050260,1165500520,4,4,260,520,#N/A
260,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050260,1165500527,4,3,260,527,#N/A
260,7205,7200,505,5,0,529,6550,6550,510,5,1,1172050260,1165500529,4,3,260,529,#N/A
260,7205,7200,505,5,0,536,6550,6550,510,5,1,1172050260,1165500536,4,3,260,536,#N/A
260,7205,7200,505,5,0,542,6550,6550,510,5,1,1172050260,1165500542,4,3,260,542,#N/A
260,7205,7200,505,5,0,549,6550,6550,510,5,1,1172050260,1165500549,4,3,260,549,#N/A
260,7205,7200,505,5,0,552,6550,6550,510,5,1,1172050260,1165500552,4,3,260,552,#N/A
260,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050260,1172050278,4,3,260,278,#N/A
260,7205,7200,505,5,0,285,7205,7200,505,5,1,1172050260,1172050285,4,3,260,285,#N/A
261,7205,7200,505,5,0,512,6550,6550,510,5,1,1172050261,1165500512,4,4,261,512,#N/A
261,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050261,1165500520,4,4,261,520,#N/A
261,7205,7200,505,5,0,294,7205,7200,505,5,1,1172050261,1172050294,4,4,261,294,#N/A
262,7205,7200,505,5,0,507,6550,6550,510,5,1,1172050262,1165500507,4,3,262,507,#N/A
262,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050262,1165500520,4,5,262,520,#N/A
262,7205,7200,505,5,0,538,6550,6550,510,5,1,1172050262,1165500538,4,3,262,538,#N/A
262,7205,7200,505,5,0,277,7205,7200,505,5,1,1172050262,1172050277,4,5,262,277,#N/A
262,7205,7200,505,5,0,278,7205,7200,505,5,1,1172050262,1172050278,4,1,262,278,#N/A
263,7205,7200,505,5,0,513,6550,6550,510,5,1,1172050263,1165500513,4,4,263,513,#N/A
263,7205,7200,505,5,0,515,6550,6550,510,5,1,1172050263,1165500515,4,3,263,515,#N/A
263,7205,7200,505,5,0,516,6550,6550,510,5,1,1172050263,1165500516,4,4,263,516,#N/A
263,7205,7200,505,5,0,520,6550,6550,510,5,1,1172050263,1165500520,4,3,263,520,#N/A
263,7205,7200,505,5,0,521,6550,6550,510,5,1,1172050263,1165500521,4,3,263,521,#N/A
263,7205,7200,505,5,0,527,6550,6550,510,5,1,1172050263,1165500527,4,3,263,527,#N/A
263,7205,7200,505,5,0,537,6550,6550,510,5,1,1172050263,1165500537,4,3,263,537,#N/A
