ID,activity_id,NAME,SUBURB,X,Y,TYPE,hotspotID,near_bus,near_train,note,travel_zone,note_entry
1150,88136,BRIGIDINE SENIOR COLLEGE,Randwick,337627.1766,6245366.405,EDUCATION - UNIVERSITY,707,1,1,EDUCATION,528,0
1151,88137,Baptist Church,Randwick,337450.8896,6245451.735,Church,707,1,1,Church,528,0
1152,88138,ROYAL HOTEL,Randwick,337483.4811,6245495.063,Hotel,707,1,1,Hotels,528,0
1153,88139,Randwick Lodge,Randwick,337446.8897,6245631.735,Hotel,707,1,1,Hotel,521,0
1154,88140,Sydney Childrens,Randwick,337156.8902,6245556.735,Hospital,707,1,1,Hospital,521,0
1155,88141,Sydney Childrens Hospital School,Randwick,337203.8902,6245625.735,Education,707,1,1,Education,521,0
1156,88142,Prince of Wales Randwick Hospital - High St,Randwick,337275,6245628,Health,707,1,1,Health,521,0
1157,88143,Sydney Childrens Hospital,Randwick,337181.6421,6245661.273,Hospital,707,1,1,Hospital,521,0
1158,88144,Kenvale College,Randwick,336884.7018,6245719.404,EDUCATION - UNIVERSITY,603,1,1,EDUCATION,521,0
1159,88145,CRESTON COLLEGE,Randwick,336889.2483,6245777.72,EDUCATION - UNIVERSITY,603,1,1,EDUCATION,521,0
1160,88146,Our Lady of The Sacred Heart,Randwick,337466.8898,6245759.735,Church,707,1,1,Church,521,0
1161,88147,Randwick Our Lady Primary School,Randwick,337461,6245770,Education - Primary,707,1,1,Education - Primary,521,0
1162,88148,University Of Nsw Randwick Campus,Kensington,336196.5167,6245779.654,EDUCATION - UNIVERSITY,615,1,1,Education,520,0
1163,88149,Our Lady of Sacred Heart College,Kensington,335443,6245910,EDUCATION - UNIVERSITY,625,1,1,EDUCATION,519,0
1164,88150,Pizza Hut Randwick,Randwick,337369.3363,6245701.542,FAST FOOD OUTLET,707,1,1,FAST FOOD OUTLET,521,0
1165,88151,University of New South Wales,Randwick,336215,6245824,EDUCATION - UNIVERSITY,615,1,1,Education,520,0
1166,88152,Our Lady Of The Sacred Heart School,Randwick,337442.9738,6245777.799,Education,707,1,1,Education,521,0
1167,88153,Our Lady of The Sacred Heart Primary School,Randwick,337506.8897,6245772.735,Education - Primary,707,1,1,Education - Primary,521,0
1168,88154,SACRED HEART SCHOOL and CHURCH,Randwick,337545.833,6245807.175,Education,707,1,1,Education,521,0
1169,88155,Parade Theatre,Kensington,335927.8927,6245736.736,Theatre,619,1,1,Theatre,520,0
1170,88156,National Institute of Dramatic Art,Kensington,335919.8928,6245832.736,EDUCATION - UNIVERSITY,619,1,1,Education,520,0
1171,88157,NIDA Theatre,Kensington,335913.8928,6245834.736,Theatre,619,1,1,Theatre,520,0
1172,88162,Randwick Library,Randwick,337383.89,6245860.735,Library,707,1,1,Library,521,0
1173,88163,Milford House,Randwick,337483.8899,6245910.734,Nursing Home,707,1,1,Nursing Home,521,0
1174,88164,KARITANE MOTHERCRAFT HOSPITAL,Randwick,337490.8766,6245927.257,Hospital,707,1,1,Hospital,521,0
1175,88166,DE LA SALLE SCHOOL,Kensington,335635.1106,6246027.082,Education,639,1,1,Education,519,0
1176,88167,Gemini Hotel,Randwick,337329.8902,6245952.734,Hotel,707,1,1,Hotel,521,0
1177,88168,Subway,Randwick,337301.247,6245978.041,FAST FOOD OUTLET,707,1,1,FAST FOOD OUTLET,521,0
1178,88169,Alison Private Hotel,Randwick,337324.9165,6246059.303,Hotel,707,1,1,Hotels,521,0
1179,88170,University of New South Wales,Coogee,339219,6246008,EDUCATION - UNIVERSITY,636,1,0,Education,518,0
1180,88171,COACH and HORSES HOTEL,Randwick,337507.1692,6246055.992,Hotel,707,1,1,Hotels,515,0
1181,88172,SCHOOL MARCELLIN COLLEGE,Randwick,337399.9129,6245984.27,EDUCATION - UNIVERSITY,707,1,1,Education,521,0
1182,88173,Randwick Marcellin College,Randwick,337388,6246018,EDUCATION - UNIVERSITY,707,1,1,EDUCATION,521,0
1183,88174,St James Church,Beaconsfield,333610.8974,6246075.737,Church,644,1,0,Church,287,0
1184,88175,Marcellin College,Randwick,337359.8902,6246056.734,Education,707,1,1,Education,515,0
1185,88176,Our Lady of The Rosary,Kensington,335501.8938,6246027.736,Church,657,1,1,Church,519,0
1186,88177,OUR LADY OF ROSARY SCHOOL,Kensington,335523.1845,6246092.145,Education,657,1,1,Education,519,0
1187,88178,KFC,Randwick,337260.5296,6246103.458,FAST FOOD OUTLET,707,1,1,FAST FOOD OUTLET,515,0
1188,88179,CLOVELLY HOTEL,Clovelly,339591.3926,6246110.971,Hotel,646,1,0,Hotels,518,0
1189,88180,The Clovelly,Clovelly,339587.886,6246117.732,Hotel,646,1,0,Hotel,518,0
1190,88181,Pennycraig Nursing Home,Randwick,337851,6246158,Nursing Home,652,1,0,Nursing Home,515,0
1191,88182,Randwick Labor,Randwick,337101.8908,6246128.734,Club,707,1,1,Club,515,0
1192,88183,Randwick Guides Hall,Randwick,337520.89,6246135.734,Guides Hall,707,1,1,Guides Hall,515,0
1193,88184,Uniting Church,Randwick,337591.8899,6246205.734,Church,707,1,1,Church,515,0
1194,88185,Alison Lodge,Randwick,337061.8909,6246184.734,Hotel,707,1,1,Hotel,515,0
1195,88186,Joseph Varga The Special School,Randwick,337037.8909,6246194.734,Education,707,1,1,Education,515,0
1196,88187,Kensington Masonic Club,Kensington,335821.8932,6246083.735,Club,656,1,1,Masonic Club,509,0
1197,88188,DONCASTRE HOTEL,Kensington,335861.8068,6246106.549,Hotel,656,1,1,Hotels,509,0
1198,88189,Olsh College,Kensington,335494.1939,6246174.618,EDUCATION - UNIVERSITY,657,1,1,EDUCATION,519,0
1199,88190,Our Lady of The Rosary Primary School,Kensington,335529.8938,6246201.735,Education - Primary,657,1,1,Education - Primary,519,0
1200,88191,Our Lady of The Sacred Heart College,Kensington,335420.894,6246177.735,EDUCATION - UNIVERSITY,657,1,1,Education,519,0
1201,88192,St Anthonys Primary School,Clovelly,338973.8873,6246279.733,Education - Primary,688,1,0,Education - Primary,513,0
1202,88193,St Anthony of Padua Church,Clovelly,338979.8873,6246315.733,Church,688,1,0,Church,513,0
1203,88194,JOSEPH VARGA SCHOOL,Randwick,337053.7135,6246206.846,Education,707,1,1,Education,515,0
1204,88195,St Judes Church,Randwick,337519.89,6246243.734,Church,707,1,1,Church,515,0
1205,88196,Honda,Zetland,334202.9413,6246319.746,Business Park,682,1,0,Business Park,285,0
1206,88197,RSL Club,Clovelly,338840.8875,6246277.733,Club,674,1,0,Club,513,0
1207,88198,Clovelly Bowling Club,Clovelly,340083.8851,6246274.732,Bowling Club,673,1,0,Bowling Club,518,0
1208,88199,Avonmore Boutique Hotel,Randwick,337397.0534,6246209.316,Hotel,707,1,1,Hotels,515,0
1209,88200,Centennial Park School,Randwick,337542.8901,6246379.733,Education,707,1,1,Education,515,0
1210,88201,Presbyterian,Randwick,337257.8905,6246153.734,Church,707,1,1,Church,521,0
1211,88202,Coogee Boys Preparatory School,Randwick,337286.6647,6246224.376,Education,707,1,1,Education,521,0
1212,88203,Rosebery Hotel,Rosebery,333828.4467,6246324.42,Hotel,683,1,0,Hotels,288,0
1213,88204,Randwick Racecourse,Randwick,336261.8925,6246293.734,Racecourse,677,1,1,Racecourse,509,0
1214,88205,ST ANTHONY CHURCH and PRIMARY SCHOOL,Clovelly,338981.9354,6246371.758,Education - Primary,688,1,0,Education - Primary,513,0
1215,88206,Addisons on Anzac,Kensington,335702.8935,6246252.735,Hotel,669,1,1,Hotel,509,0
1216,88209,St Anthonys Catholic School,Clovelly,339006,6246295,Education,688,1,0,Education,518,0
1217,88210,St Anthonys School,Clovelly,339044.9515,6246338.374,Education,688,1,0,Education,518,0
1218,88211,NETHERLEIGH HOSPITAL,Randwick,337853.5276,6246369.853,Hospital,689,1,0,Hospital,516,0
1219,88212,St Martins Church,Kensington,335396.8942,6246417.735,Church,695,1,1,Church,508,0
1220,88213,Randwick Fire Station,Randwick,337450.8903,6246384.733,Fire Station,707,1,1,Fire Station,511,0
1221,88214,Eastern Suburbs Private,Randwick,337846.8895,6246383.733,Hospital,689,1,0,Hospital,516,0
1222,88215,Randwick School,Randwick,337528.8902,6246429.733,Education,707,1,1,Education,511,0
1223,88216,Randwick Primary School,Randwick,337550,6246440,Education - Primary,707,1,1,Education - Primary,511,0
1224,88217,Randwick Bowling Club,Randwick,337466.8903,6246442.733,Bowling Club,707,1,1,Bowling Club,511,0
1225,88218,Open High School,Randwick,337590.8901,6246450.733,Education,707,1,1,Education,511,0
1226,88219,RANDWICK NORTH SCHOOL,Randwick,337583.122,6246470.834,Education,707,1,0,Education,511,0
1227,88220,Open High School Randwick,Randwick,337634.6917,6246424.461,Education,707,1,0,Education,516,0
1228,88221,Randwick North High School,Randwick,337614,6246448,Education,707,1,0,Education,516,0
1229,88222,Kensington Primary School,Kensington,335882.8934,6246479.734,Education - Primary,708,1,1,Education - Primary,509,0
1230,88223,Castellorizian,Kensington,335311.8945,6246482.735,Nursing Home,709,1,1,Nursing Home,508,0
1231,88225,London Lodge,Randwick,337025.2597,6246587.398,Hotel,726,1,1,LODGE,510,0
1232,88226,DUKE GLOUCESTER HOTEL,Randwick,337956.1827,6246592.354,Hotel,743,1,0,Hotels,512,0
1233,88227,St Lukes Church,Clovelly,339036.8874,6246641.732,Church,736,1,0,Church,513,0
1234,88228,Frenchmans Lodge,Randwick,337730.8899,6246591.733,Nursing Home,729,1,0,Nursing Home,512,0
1235,88229,Frenchmans Lodge Nursing Home,Randwick,337745,6246600,Nursing Home,729,1,0,Nursing Home,512,0
1236,88230,Kiaora Nursing Home,Randwick,337760,6246609,Nursing Home,729,1,0,Nursing Home,512,0
1237,88231,St George Church,Kensington,335787.8936,6246544.734,Church,723,1,1,Church,509,0
1238,88232,Alexandria Industrial Estate,Alexandria,333135.8167,6246438.036,Business Park,703,1,0,Business Park,283,0
1239,88233,Alexandria Basketball Stadium,Alexandria,333153.8987,6246586.736,Sports,732,1,0,Sports,283,0
1240,88234,Royal South Sydney Community Health Complex,Zetland,334146.8967,6246442.736,Hospital,718,1,0,Hospital,285,0
1241,88235,Kia-ora,Randwick,337632.8901,6246646.733,Nursing Home,758,1,0,Nursing Home,512,0
1242,88236,Duke of Gloucester Hotel,Randwick,337980.6307,6246630.955,Hotel,743,1,0,Hotels,512,0
1243,88237,KIA-ORA NURSING HOME,Randwick,337640.828,6246660.511,Nursing Home,758,1,0,Nursing Home,511,0
1244,88238,Sydney Park Hotel,Newtown,331835.7822,6246702.437,Hotel,776,1,0,Hotels,-1,-1
1245,88239,Shell,Randwick,336735.7948,6246644.766,SERVICE STATION,737,1,1,Service Station,510,0
1246,88240,Kensington War Memorial,Kensington,335838.8936,6246700.734,Club,747,1,1,Club,509,0
1247,88242,Roma Private Hospital,Randwick,336814,6246633,Hospital,737,1,1,Hospital,510,0
1248,88243,Roma Private,Randwick,336759.8919,6246762.733,Hospital,785,1,1,Hospital,510,0
1249,88244,Royal South Sydney Hospital,Zetland,334155,6246516,Hospital,718,1,0,Hospital,284,0
1250,88246,Randwick TAFE,Randwick,336701.8325,6246836.319,Education,785,1,1,Education,510,0
1251,88247,Ampol,Randwick,336547.2088,6246794.936,SERVICE STATION,766,1,1,Service Station,510,0
1252,88248,RANDWICK TAFE COLLEGE,Randwick,336621.5716,6246875.642,EDUCATION - UNIVERSITY,785,1,1,EDUCATION,510,0
1253,88249,Sydney Institute of Technology,Randwick,336614,6246888,EDUCATION - UNIVERSITY,785,1,1,EDUCATION,510,0
1254,88256,THE EMANUEL SCHOOL,Randwick,337600.9285,6246757.224,Education,758,1,0,Education,511,0
1255,88257,ST CHARLES SCHOOL,Randwick,338464.1988,6246925.699,Education,793,1,0,Education,512,0
1256,88259,Green Square Station,Zetland,333864,6246865,Railway Station,783,1,0,Railway Station,284,0
1257,88261,Emanuel School,Randwick,337659.7588,6246712.42,Education,758,1,0,Education,511,0
1258,88262,Day Care For The Aged Nursing Home,Randwick,337727,6246835,Nursing Home,809,1,0,Nursing Home,511,0
1259,88263,Mount St Josephs,Randwick,337729.8901,6246860.732,Nursing Home,809,1,0,Nursing Home,511,0
1260,88264,Little Sisters of The Poor,Randwick,337721.8901,6246891.732,Retirement Village,809,1,0,Retirement Village,511,0
1261,88265,St Margaret Mary Church,Randwick,337702.8902,6246948.732,Church,809,1,0,Church,511,0
1262,88267,Australian Jockey,Randwick,336204.893,6246901.733,Club,787,1,1,Club,509,0
1263,88268,Alexandria Fire Station,Alexandria,333680.8979,6246920.735,Fire Station,856,1,0,Fire Station,277,0
1264,88269,ST MARGARET MARIST SCHOOL,Randwick,337727.1441,6246951.4,Education,809,1,0,Education,512,0
1265,88270,ST MARGARET MARY CATHOLIC SCHOOL,RANDWICK,337733.8901,6246958.732,Education,809,1,0,Education,512,0
1266,88271,ST MARGARET MARYS PRIMARY,RANDWICK,337733.8901,6246958.732,Education - Primary,809,1,0,Education - Primary,512,0
1267,88272,St Margaret Marys Primary School,Randwick,337730.6008,6246981.853,Education - Primary,809,1,0,Education - Primary,512,0
1268,88273,Glensynd Motor Inn,Kensington,335976.8936,6247016.733,Hotel,805,1,1,Hotel,509,0
1269,88277,Woollahra Council Works Depot,Waterloo,334809.6964,6247079.231,Business Park,814,1,0,Business Park,285,0
1270,88278,GEA Hellenic Estia Ltd,Alexandria,333057.8992,6247014.735,Club,804,1,0,Club,283,0
1271,88279,WATERLOO Primary SCHOOL,Waterloo,333862.24,6247030.645,Education - Primary,856,1,0,Education - Primary,278,0
1272,88280,Green Square School,Waterloo,333818.8977,6247050.735,Education,856,1,0,Education,278,0
1273,88281,Islamic,Zetland,334089.8972,6247017.735,Church,806,1,0,Church,284,0
1274,88283,Waterloo Business Centre,Waterloo,334605.2524,6247133.875,Business Park,826,1,0,Business Park,285,0
1275,88286,Centennial Parkview Private Hotel,Kensington,335816.5477,6247167.253,Hotel,833,1,1,Hotels,509,0
1276,88288,Glenroy Hotel,Alexandria,333686.6068,6247198.514,Hotel,856,1,0,Hotels,277,0
1277,88294,Thoroughbred Motel,Kensington,335860.8939,6247134.733,Hotel,833,1,1,Hotel,509,0
1278,88295,Taylors College,Waterloo,334267.897,6247226.734,EDUCATION - UNIVERSITY,846,1,0,Education,278,0
1279,88296,Sydney Athletic Field,Moore Park,335620.8944,6247176.733,Sports,837,1,1,Sports,509,0
1280,88297,McDonalds Family Restaurants,Waterloo,333691.7609,6247312.662,FAST FOOD OUTLET,856,1,0,FAST FOOD OUTLET,278,0
1281,88298,Alexandria Park Community School,Alexandria,333184,6247363,Education,866,1,0,Education,276,0
1282,88299,ATLAS APARTMENTS,Alexandria,333418.4075,6247327.596,Apartments,859,1,0,Apartments,276,0
1283,88305,Shell,Waterloo,334929,6247293,SERVICE STATION,868,1,0,Service Station,279,0
1284,88308,BALACLAVA HOTEL,Alexandria,333006.6529,6247418.981,Hotel,930,1,0,Hotels,276,0
1285,88309,HPM Industries,Waterloo,334670.2599,6247419.343,Business Park,871,1,0,Business Park,270,0
1286,88313,Alexandria Park Community Junior School,Alexandria,333210.8991,6247336.735,Education,866,1,0,Education,276,0
1287,88314,Cleveland Street High School,Alexandria,333206,6247348,Education,866,1,0,Education,276,0
1288,88315,ALEXANDRIA Primary SCHOOL,Alexandria,332990.939,6247486.706,Education - Primary,930,1,0,Education - Primary,276,0
1289,88317,The Buckland Hotel,Alexandria,333003.6507,6247432.525,Hotel,930,1,0,Hotels,276,0
1290,88326,Alexandria Park Community Senior School,Alexandria,333029.8996,6247526.734,Education,930,1,0,Education,276,0
1291,88331,The Imperial Hotel,Erskineville,331960.9496,6247532.208,Hotel,891,1,0,Hotels,-1,-1
1292,88351,MORIAH WAR MEMORIAL COLLEGE,Queens Park,337550.4053,6247653.217,EDUCATION - UNIVERSITY,909,1,0,EDUCATION,507,0
1293,88356,Hillsong Church,Waterloo,334399.8971,6247698.733,Church,922,1,0,Church,270,0
1294,88361,Shell,Eveleigh,333287,6247783,SERVICE STATION,946,1,0,Service Station,276,0
1295,88362,PART OF ALEXANDRIA HOTEL,Eveleigh,333287.0508,6247796.859,Hotel,946,1,0,Hotels,276,0
1296,88363,McKay Sportground,Centennial Park,336203.8935,6247559.732,Sports,892,1,0,Sports,211,0
1297,88408,Bat and Ball Hotel,Redfern,335102.1018,6248368.665,Hotel,1051,1,1,Hotels,-1,-1
1298,88455,Surrey Club Hotel,Redfern,334259.1491,6248588.614,Hotel,1104,1,0,Hotels,-1,-1
1299,88507,Captain Cook Hotel,Paddington,335297.0234,6249014.776,Hotel,1176,1,1,Hotels,-1,-1
1300,88632,Australian Quadriplegic Assoc,Little Bay,337673,6238267,Other,80,1,0,Other,557,0
1301,88633,Cape Banks Camp,La Perouse,336771.8853,6237645.751,Scout,68,1,0,Scout,557,0
1302,88634,Laperouse Museum,La Perouse,336740.0408,6237746.591,Other,69,1,0,Other,557,0
1303,88635,LA PEROUSE BEACH,LA PEROUSE,336935,6237997,Other,73,1,0,Other,557,0
1304,88636,SUBSTATION PREMISES,La Perouse,336977.4025,6238021.686,Other,73,1,0,Other,557,0
1305,88637,Botany Bay National Park - North,La Perouse,337006.6403,6238148.318,Other,77,1,0,Other,557,0
1306,88638,Endeavour Lighthouse,La Perouse,337296,6236644,Other,56,0,0,Other,557,0
1307,88639,Endeavour Light,La Perouse,337288.8836,6236650.752,Places_Interest,56,0,0,Places_Interest,557,0
1308,88640,Little Congwong Beach,La Perouse,337282,6237398,Other,63,0,0,Other,557,0
1309,88641,New South Wales Golf Club,La Perouse,337432.5567,6237400.207,Other,64,0,0,Other,557,0
1310,88642,NSW GOLF CLUB,La Perouse,337845.6115,6237134.628,Other,57,0,0,Other,558,0
1311,88643,Cape Banks Scout Camp,La Perouse,338265,6237271,Scout,58,0,0,SCOUT HALL,558,0
1312,88644,St Michaels Golf Club,Little Bay,338017.1172,6238175.648,Other,78,1,0,Other,558,0
1313,88645,Coast Golf Club,Little Bay,338452.1033,6238407.16,Other,82,0,0,Other,558,0
1314,88646,Little Bay 1st,Little Bay,337156.8853,6238638.748,Scout,89,1,0,Scout,557,0
1315,88647,Fort and Museum Bare Island,Botany Bay,336646,6237323,Other,60,0,0,Other,557,0
1316,88648,Bare Island Museum and Fort,Botany Bay,336655.8853,6237356.751,Places_Interest,60,1,0,Places_Interest,557,0
1317,88649,La Perouse Museum,La Perouse,336676.8856,6237708.751,Places_Interest,69,1,0,Places_Interest,557,0
1318,88650,La Perouse Monument,La Perouse,336599.8857,6237725.751,Places_Interest,69,1,0,Places_Interest,557,0
1319,88651,Yarra Bay House,La Perouse,336486.8864,6238420.749,Places_Interest,83,0,0,Places_Interest,557,0
1320,88652,PARK,Little Bay,337970.6837,6238809.927,Other,97,1,0,Other,558,0
1321,88653,Little Bay Post office,Little Bay,337907,6238813,Other,97,1,0,Post office,558,0
1322,88654,Yarra Bay Sailing Club,Phillip Bay,336530.7035,6238578.287,Other,87,0,0,Other,557,0
1323,88655,YARRA SAILING CLUB,Phillip Bay,336446.751,6238612.778,Other,87,0,0,Other,557,0
1324,88656,LITTLE BAY CHILDCARE CENTRE,Chifley,337694.537,6238961.608,Other,99,1,0,Other,554,0
1325,88657,PORT BOTANY INDUSTRIAL ESTATE,Matraville,336760.4958,6239845.639,Other,115,1,0,Other,554,0
1326,88658,Long Bay Correctional Complex,Malabar,337877,6239845,Other,116,1,0,Other,555,0
1327,88659,LONG BAY GAOL,Little Bay,337877,6239845,OTHER,116,1,0,OTHER,555,0
1328,88660,Long Bay Correctional Centre,Malabar,337795.885,6239888.746,Places_Interest,116,1,0,Places_Interest,555,0
1329,88661,LONG BAY GOAL,Malabar,337950.1125,6239817.593,Other,116,1,0,Other,552,0
1330,88662,Chifley 1st,Chifley,337554.8855,6240014.746,Scout,120,1,0,Scout,554,0
1331,88663,CHESALON PARISH,Malabar,338231.5116,6240176.601,Other,124,1,0,Other,552,0
1332,88666,Sotirakos C,Malabar,338257.0409,6240272.88,Other,124,1,0,Other,552,0
1333,88669,Malabar Police Station,Malabar,337972.885,6240369.745,Police Station,130,1,0,Police Station,552,0
1334,88671,RIFLE RANGE,Malabar,339128.2973,6240782.18,Other,147,0,0,Other,552,0
1335,88672,Malabar Post office,Malabar,338046,6240611,AUSTRALILA POST,140,1,0,Post office,552,0
1336,88675,Port Botany Primary,Matraville,335956.8892,6240827.745,Weighbridge,149,1,0,Weighbridge,549,0
1337,88676,Randwick City Library Service,Matraville,337964.7134,6240698.401,Other,141,1,0,Other,551,0
1338,88677,CAR PARK MATRAVILLE,Matraville,336613.0513,6240886.73,Other,162,1,0,Other,550,0
1339,88679,Commonwealth Bank,Matraville,336512.2917,6241106.63,Bank,162,1,0,Bank,550,0
1340,88680,Matraville Post office,Matraville,336570,6241135,AUSTRALILA POST,162,1,0,Post office,550,0
1341,88681,Matraville Soldiers Settlement P S,Matraville,337376,6241101,Other,163,1,0,Other,548,0
1342,88682,PETER RABBITS COTTAGE,Matraville,337353.0842,6241188.435,Other,163,1,0,Other,548,0
1343,88697,Primary RESERVE MAROUBRA,Maroubra,338281.8814,6241806.79,Other,208,1,0,Other,547,0
1344,88698,SOUTH MAROUBRA VILLAGE,Maroubra,338228.5722,6241837.508,OTHER,208,1,0,OTHER,547,0
1345,88699,Food For Less,Maroubra,338258.2294,6241849.315,Other,208,1,0,Other,547,0
1346,88700,SEVEN-ELEVEN and PETROL,Maroubra,338211.5055,6241862.495,Other,208,1,0,Other,547,0
1347,88702,Lexington Newsagency,Maroubra,338028.8109,6242058.714,Newsagency,219,1,0,Newsagency,545,0
1348,88706,ST MARY and ST JOSEPH,Maroubra,338497.7821,6242292.346,Other,238,1,0,Other,542,0
1349,88708,MAROUBRA SEALS CLUB,Maroubra,338794.3797,6242345.206,Other,265,1,0,Other,546,0
1350,88712,Seventh Wave,Maroubra,338776.9381,6242462.937,Other,265,1,0,Other,546,0
1351,88713,Zeebra Cafe,Maroubra,338820.7861,6242428.74,Cafe,265,1,0,Cafe,546,0
1352,88714,MAROUBRA MEMORIAL BC,Maroubra,338522.9431,6242432.545,Other,248,1,0,Other,546,0
1353,88717,Maroubra Beach Newsagency,Maroubra,338831.5074,6242505.019,Newsagency,265,1,0,Newsagency,546,0
1354,88718,Four Square Stores N S W,Maroubra,338807.006,6242505.312,Other,265,1,0,Other,546,0
1355,88721,SOUTH SYDNEY HIGH,Maroubra,336788.5675,6242519.539,Other,256,1,0,Other,540,0
1356,88722,BEACH,MAROUBRA,339055,6242575,Other,264,1,0,Other,546,0
1357,88723,SOUTH SEAS,Maroubra,339014.7123,6242583.01,Other,264,1,0,Other,543,0
1358,88728,Maroubra 1st,Maroubra,337206.888,6242606.741,Scout,266,1,0,Scout,541,0
1359,88729,No 10 Cafe,Maroubra,338757.0388,6242594.714,Cafe,265,1,0,Cafe,546,0
1360,88730,MAROUBRA CHILD CARE,Maroubra,339195.3979,6242613.476,CHILD CARE CENTRE,267,1,0,CHILD CARE CENTRE,543,0
1361,88733,Mr Big stuff Cafe,Maroubra,338805.2235,6242539.293,Cafe,265,1,0,Cafe,546,0
1362,88734,THE GOLDEN GATE,Maroubra,338799.5766,6242599.543,Other,265,1,0,Other,546,0
1363,88738,RSL Club,Maroubra,337395.793,6242675.403,Other,282,1,0,Other,541,0
1364,88741,BUBS CHILD CARE CENTRE,Maroubra,338087.5188,6242767.445,CHILD CARE CENTRE,295,1,0,CHILD CARE CENTRE,542,0
1365,88742,Maroubra 3rd,Maroubra,336904.8887,6242707.741,Scout,278,1,0,Scout,541,0
1366,88745,Braddock Ian E,Maroubra,337980.6012,6242856.469,Other,295,1,0,Other,538,0
1367,88746,MAROUBRA JUNCTION KINDERGARTEN,Maroubra,337448.6654,6242816.192,KINDERGARTEN,322,1,0,KINDERGARTEN,541,0
1368,88747,Cafe Junction,Maroubra,337389.807,6242851.9,Cafe,322,1,0,Cafe,541,0
1369,88748,MAROUBRA JUNCTION NRSG HM,Maroubra,338076.8105,6242847.685,Other,295,1,0,Other,538,0
1370,88749,Maroubra Post office,Maroubra,337336,6242889,AUSTRALILA POST,322,1,0,Post office,537,0
1371,88750,Cafe Charlotte,Maroubra,337352.7358,6242932.575,Cafe,322,1,0,Cafe,537,0
1372,88751,Mcdonalds,Maroubra,337265,6242878,Other,322,1,0,Other,541,0
1373,88752,INDONESIAN CONSULATE,Maroubra,337779.4856,6242879.764,Other,298,1,0,Other,538,0
1374,88753,VIDEO EZY,MAROUBRA JUNCTION,337242.8249,6242818.428,Other,322,1,0,Other,537,0
1375,88754,ST ANDREWS PRESBTERY,Maroubra,337079.7579,6242870.982,Other,322,1,0,Other,537,0
1376,88755,Prospect Asian Grocery,Maroubra,337120.9641,6242921.053,Other,322,1,0,Other,537,0
1377,88756,Police Station,Maroubra,337107.8792,6242958.588,Police Station,322,1,0,Police Station,537,0
1378,88757,Maroubra Police Station,Maroubra,337109.8885,6242981.74,Police Station,322,1,0,Police Station,537,0
1379,88759,SOUTHERN CROSS KILDARE AP,Maroubra,337608.7336,6242922.321,Other,322,1,0,Other,537,0
1380,88760,SOUTHERN CROSS KILDARE CT,Maroubra,337608.7336,6242922.321,Other,322,1,0,Other,537,0
1381,88761,TARA PACIFIC,Maroubra,337387.9818,6242952.926,Other,322,1,0,Other,537,0
1382,88762,Maroubra Junction,Maroubra,337312.8882,6243033.74,Motor Registry,322,1,0,Motor Registry,537,0
1383,88764,CENTRELINK,MAROUBRA,337115.1044,6242993.057,Other,322,1,0,Other,537,0
1384,88765,PACIFIC SQUARE,Maroubra,337140.4198,6243042.523,Other,322,1,0,Other,537,0
1385,88766,PANORAMA,Maroubra,337140.4198,6243042.523,Other,322,1,0,Other,537,0
1386,88767,Stocklands Mall,Maroubra,337145,6243067,Other,322,1,0,Other,537,0
1387,88768,Maroubra Mall,Maroubra,337123,6243070,Other,322,1,0,Other,537,0
1388,88769,Pagewood Newsagency,Maroubra,336368.7357,6243034.338,Newsagency,323,1,0,Newsagency,540,0
1389,88771,BEL AIR,Maroubra,336899.2887,6243015.97,Other,313,1,0,Other,537,0
1390,88772,Hua Xing Grocery,Maroubra,337008.8594,6243009.978,Other,312,1,0,Other,540,0
1391,88773,Jacatta Cafe,Maroubra,337008.8594,6243009.978,Cafe,312,1,0,Cafe,540,0
1392,88774,FRANKLINS,MAROUBRA,337309.6038,6243059.293,Other,322,1,0,Other,537,0
1393,88775,STRATUM,Maroubra,337328.1158,6243067.833,Other,322,1,0,Other,537,0
1394,88780,SENIOR CLUB MAROUBRA,Maroubra,337322.7256,6243194.409,Other,326,1,0,Other,537,0
1395,88781,Randwick City Library Service,Maroubra,337181.2461,6243314.003,Other,334,1,0,Other,537,0
1396,88788,RANDWICK KINDERGARTEN,South Coogee,338128.4183,6243761.844,KINDERGARTEN,366,1,0,KINDERGARTEN,536,0
1397,88791,Randwick Barracks,Randwick,337779,6244106,Other,402,1,0,Other,534,0
1398,88793,THE CHILDRENS GARDEN,Randwick,337593.0313,6243941.714,Other,389,1,0,Other,533,0
1399,88801,ENDEAVOUR HOUSE,South Coogee,338400.347,6243870.533,Other,382,1,0,Other,536,0
1400,88812,NORFOLK,South Coogee,338948.3777,6244022.842,Other,396,1,0,Other,535,0
1401,88815,KINGSFORD KINDERGARTEN,Kingsford,336489.8583,6244251.332,KINDERGARTEN,418,1,0,KINDERGARTEN,532,0
1402,88816,Kingsford Scout Hall,Kingsford,336418.8906,6244050.739,Scout,403,1,0,Scout,532,0
1403,88817,WOODLANDS,Kingsford,336411.7154,6244106.996,Other,403,1,0,Other,532,0
1404,88826,MAHRE,South Coogee,338767.8146,6244456.832,Other,441,1,0,Other,531,0
1405,88829,Sturt St Mixed Business,Kingsford,336994.5414,6244574.614,Other,446,1,0,Other,530,0
